번호,개방서비스명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174)
11769,동물약국,,경상북도 경주시 감포읍 감포리 484-1번지,경상북도 경주시 감포읍 감포로6길 21-2,38125,감포우리약국,426163.370804558,258908.120175828
11770,동물약국,,서울특별시 강서구 내발산동 723-9번지 세란빌딩 103호,"서울특별시 강서구 강서로 251, 세란빌딩 103호 (내발산동)",07639,세란온누리약국,185440.48309074,449556.077304833
11771,동물약국,02-959-6380,서울특별시 동대문구 휘경동 320-4번지,"서울특별시 동대문구 회기로 185-1, 1층 (휘경동)",02445,코아약국,204931.508783332,454199.182055404
11772,동물약국,031-498-5955,경기도 시흥시 정왕동 1771-24번지 에스프라자,"경기도 시흥시 서울대학로264번길 44-4, 에스프라자 107호 (정왕동)",15011,드림약국,175853.325529181,429485.077936257
11773,동물약국,02-2216-5360,서울특별시 성동구 용답동 58-3번지,서울특별시 성동구 용답중앙15길 11 (용답동),04804,실로암약국,204660.828363776,451363.796742975
11774,동물약국,055-753-1783,경상남도 진주시 초전동 1703-1번지,"경상남도 진주시 초북로 46, 다나약국 (초전동)",52731,진주동물약국,301132.913838846,190934.960783508
11775,동물약국,541-8889,서울특별시 강남구 논현동 17-5 극동빌딩,"서울특별시 강남구 강남대로 596, 극동빌딩 1층 (논현동)",06038,신사웰약국,201733.702293954,445858.012764071
11776,동물약국,02-3431-4115,서울특별시 송파구 잠실동 184-1번지 메디씨티 빌딩,"서울특별시 송파구 올림픽로 116, 메디씨티 빌딩 1층 (잠실동)",05558,시티약국,207309.958050889,445467.870918803
11777,동물약국,051-806-0789,부산광역시 부산진구 부전동 486-27번지 성영빌딩,"부산광역시 부산진구 가야대로 785, 성영빌딩 (부전동)",47257,강약국,387409.062099315,186248.184231033
11778,동물약국,0518191421,부산광역시 부산진구 부전동 486-5번지,부산광역시 부산진구 가야대로 779 (부전동),47257,가까운 약국,387341.661963495,186247.429639694
11779,동물약국,062)571-5882,광주광역시 북구 일곡동 831-6번지,광주광역시 북구 설죽로 496 (일곡동),61041,빛고을종로약국,190709.498453772,189373.567031842
11780,동물약국,041-841-2074,충청남도 공주시 유구읍 석남리 278-3번지,충청남도 공주시 유구읍 중앙1길 96,32506,현대약국,195557.761466613,339131.065782733
11781,동물약국,051-864-2800,부산광역시 부산진구 개금동 540-284번지 승현빌딩,"부산광역시 부산진구 복지로 61, 승현빌딩 2층 (개금동)",47388,대학약국,384074.884873772,185022.061757108
11782,동물약국,,경상남도 양산시 동면 석산리 1457-6번지,"경상남도 양산시 동면 금오로 253, 동현빌딩 102호",50650,포도나무약국,384262.418952749,203731.013378535
11783,동물약국,2641898,대구광역시 수성구 범어동 171-4번지 세기빌딩,"대구광역시 수성구 달구벌대로 2491, 세기빌딩 1층 (범어동)",42029,애니약국,347633.51372586,263362.414774928
11784,동물약국,02-471-0313,서울특별시 강동구 성내동 415-8,서울특별시 강동구 양재대로 1377 (성내동),05376,다정약국,211976.269176583,447462.077236492
11785,동물약국,051-746-0965,부산광역시 동래구 사직동 107-10번지 사직빌딩,"부산광역시 동래구 아시아드대로 142, 사직빌딩 (사직동)",47842,사직동동물약국,388088.936085751,190609.235842131
11786,동물약국,051-521-0770,부산광역시 동래구 안락동 426-10번지,부산광역시 동래구 안락로 17-1 (안락동),47782,서원약국,391111.097241813,191089.953533038
11787,동물약국,,경상남도 김해시 신문동 1421번지 김해농수산물종합유통센타,"경상남도 김해시 칠산로 128, 김해농수산물종합유통센타 (신문동)",51011,하나로약국,367107.450761564,188862.178805446
11788,동물약국,262-2746,경상남도 김해시 삼계동 1490-9번지 삼계메디칼,"경상남도 김해시 삼계중앙로 27, 삼계메디칼 101호 (삼계동)",50901,다온약국,369914.796951873,197309.153871135
11789,동물약국,052-268-5666,울산광역시 남구 달동 1367-5번지,"울산광역시 남구 삼산중로 69, 샴산현대약국 1층 (달동)",44707,삼산현대약국,411709.18548143,229173.998332431
11790,동물약국,02-998-1335,서울특별시 강북구 수유동 47-2번지 1층,"서울특별시 강북구 도봉로 295, 1층 (수유동)",01081,라라온누리약국,201955.062331635,459174.682694486
11791,동물약국,,부산광역시 부산진구 부전동 261-4번지,부산광역시 부산진구 새싹로 10-1 (부전동),47254,새봄약국,387481.645549084,186375.065744993
11792,동물약국,051-864-6646,부산광역시 부산진구 양정동 336-7번지,부산광역시 부산진구 연수로 2 (양정동),47221,양정약국,388667.723176432,187928.604614437
11793,동물약국,061-246-3903,경기도 안산시 단원구 선부동 1087-1번지 대흥빌딩,"경기도 안산시 단원구 선부로 185, 대흥빌딩 105호 (선부동)",15217,지수약국,183598.879586109,426676.007635114
11794,동물약국,,경상남도 양산시 물금읍 범어리 2711-30번지,"경상남도 양산시 물금읍 청운로 343, BR빌딩 104호",50611,물금힘찬약국,383165.000408148,204938.205729143
11795,동물약국,055-532-3544,경상남도 창녕군 창녕읍 교리 1043-1,"경상남도 창녕군 창녕읍 군청길 18, 성동빌딩 1층 101호",50323,군청약국,335235.000992978,228004.854805323
11796,동물약국,,경기도 이천시 중리동 464-9,경기도 이천시 이섭대천로 1178-22 (중리동),17373,메디원약국,239633.505374144,419452.430392624
11797,동물약국,061-723-5275,전라남도 순천시 조례동 1595-1,전라남도 순천시 장선배기1길 9 (조례동),57968,도담순천동물약국,247620.570162773,161736.684102025
11798,동물약국,02-2601-8557,서울특별시 양천구 신정동 899-7,"서울특별시 양천구 목동로 223, 1층 (신정동)",07937,오렌지라임약국,187889.318611598,447351.606624409
11799,동물약국,,대구광역시 달서구 월성동 1818 104호,"대구광역시 달서구 조암로 16, 104호 (월성동)",42752,대광약국,338000.023131528,259485.408478281
11800,동물약국,051-305-2302,부산광역시 사상구 덕포동 421-28 대한약국,"부산광역시 사상구 사상로 295, 대한약국 (덕포동)",46950,대한동물약국,380563.503890881,187578.796126055
11801,동물약국,042-471-6543,대전광역시 서구 탄방동 1026,"대전광역시 서구 문정로 134, 1층 104호 (탄방동)",35255,일등프라자약국,235318.639635511,316255.171127763
11802,동물약국,,인천광역시 미추홀구 학익동 259-11,인천광역시 미추홀구 한나루로 389 (학익동),22202,성우약국,170164.184430815,437895.387390789
11803,동물약국,064-753-6541,제주특별자치도 제주시 이도이동 1776-10 화신빌딩,"제주특별자치도 제주시 서광로 294, 화신빌딩 1층 (이도이동)",63207,참약국,156054.082498034,519.624871787916
11804,동물약국,,경상북도 포항시 남구 이동 662-6,경상북도 포항시 남구 포스코대로 123 (이동),37676,민들레동물약국,410790.921389116,283138.941773196
11805,동물약국,,서울특별시 종로구 숭인동 1266,서울특별시 종로구 종로 407 (숭인동),03111,숭인약국,201902.807079609,452577.361167222
11806,동물약국,0507-1382-2038,경기도 남양주시 다산동 6176-1 광장프라자 107호,"경기도 남양주시 미금로 239, 광장프라자 107호 (다산동)",12249,진온누리약국,214460.548470426,456550.486859607
11807,동물약국,02-521-8887,서울특별시 서초구 서초동 1582-3 서초센트럴IPARK,"서울특별시 서초구 반포대로18길 36, 1층 104호 (서초동, 서초센트럴IPARK)",06652,리즈약국,200958.146177387,442749.959049103
11808,동물약국,0537658636,대구광역시 수성구 수성동1가 272-4,"대구광역시 수성구 명덕로 382, 1층 (수성동1가)",42130,세왕약국,345543.265548328,262782.787947148
11809,동물약국,031-504-9093,경기도 시흥시 대야동 469-6,"경기도 시흥시 복지로 55, 1층 (대야동)",14905,신천그랜드약국,181298.956394933,438042.55917058
11810,동물약국,031-691-9185,경기도 평택시 팽성읍 객사리 126-3 안트빌딩,"경기도 평택시 팽성읍 동서촌로 74, 안트빌딩",17989,한마음약국,205303.795332834,384761.626644329
11811,동물약국,031-691-8878,경기도 평택시 안중읍 송담리 855-1 안중 매디컬타워 104호,"경기도 평택시 안중읍 안현로 300, 안중 매디컬타워 104호",17941,메디컬참약국,193289.66393118,386250.213614924
11812,동물약국,,서울특별시 동대문구 답십리동 1012 121호,"서울특별시 동대문구 사가정로 80, 카운티에비뉴 121호 (답십리동)",02541,바른약국,204786.798142065,452551.619058358
11813,동물약국,,제주특별자치도 제주시 삼양이동 2139-9,"제주특별자치도 제주시 일주동로 393, 예온빌딩 1층 (삼양이동)",63318,삼양온누리약국,161553.623449506,2864.01963384513
11814,동물약국,,서울특별시 서초구 방배동 796-27 넥센강남타워,"서울특별시 서초구 방배로 226, 넥센강남타워 3층 303호 (방배동)",06584,곰돌이스타약국,199106.271025753,443467.016326339
11815,동물약국,,경기도 김포시 걸포동 268-2,"경기도 김포시 걸포2로 33, SH1012타워 101호 (걸포동)",10099,포도약국,,
11816,동물약국,053-621-3522,대구광역시 남구 대명동 1637-27,"대구광역시 남구 대명로 135, 1층 (대명동)",42474,한아름약국,342008.622901971,261081.022225603
11817,동물약국,,경기도 수원시 영통구 신동 941,"경기도 수원시 영통구 삼성로 2, 1층 (신동)",16682,신영약국,204246.15796254,416018.208911536
11818,동물약국,,부산광역시 동래구 온천동 514-2 도시철도 1호선 동래역 1층 2호,"부산광역시 동래구 중앙대로 1324, 도시철도 1호선 동래역 (온천동)",47734,동래역2번출구약국,,
11819,동물약국,031-476-0218,경기도 안양시 동안구 관양동 1589 한가람세경아파트 상가동 101-3호,"경기도 안양시 동안구 달안로 112, 한가람세경아파트 상가동 101-3호 (관양동)",14052,세경온누리약국,195925.11052559,432692.796930919
11820,동물약국,055-647-0025,경상남도 통영시 항남동 217 동보빌딩 1층 101호,"경상남도 통영시 중앙로 120, 동보빌딩 1층 101호 (항남동)",53054,새중앙약국,330009.878373803,150215.54315639
11821,동물약국,,충청북도 청주시 상당구 금천동 317 부영아파트9단지,"충청북도 청주시 상당구 중고개로 286-1, 부영아파트9단지 상가동 101호 (금천동)",28752,보리약국,245495.1456644,347570.755489292
11822,동물약국,043-211-7963,충청북도 청주시 청원구 율량동 1075 동학빌딩,"충청북도 청주시 청원구 충청대로 95, 동학빌딩 1층 (율량동)",28334,조아약국,243999.785256707,351654.313358992
11823,동물약국,,서울특별시 강남구 역삼동 784-6 기성빌딩 1층,"서울특별시 강남구 언주로 309, 기성빌딩 1층 (역삼동)",06229,강남샘약국,203982.090000001,443658.355
11824,동물약국,255-6917,대구광역시 중구 동산동 616,대구광역시 중구 달구벌대로 1999 (동산동),41931,메디김약국,342875.253155352,263957.611698755
11825,동물약국,032-822-0994,인천광역시 연수구 청학동 487-5 1층,"인천광역시 연수구 청명로 5, 1층 (청학동)",21917,희망약국,171088.538190792,434994.076961486
11826,동물약국,,인천광역시 연수구 동춘동 932 한양2차아파트(롯데슈퍼) 상가A동 1층 일부호,"인천광역시 연수구 앵고개로 266, 한양2차아파트(롯데슈퍼)  상가A동동 1층 일부호 (동춘동)",21973,연수동물약국,170938.652786429,433755.427480694
11827,동물약국,,경기도 성남시 수정구 태평동 7336 신세계쉐덴,"경기도 성남시 수정구 수정로 201 (태평동, 신세계쉐덴)",13281,성남사랑약국,212442.882832125,438023.009514472
11828,동물약국,031-432-0250,경기도 시흥시 정왕동 2305-1 시흥성심메디칼,"경기도 시흥시 역전로301번길 34, 시흥성심메디칼 1층 (정왕동)",15025,푸른약국,176680.223523918,427927.306028107
11829,동물약국,031-556-8732,경기도 남양주시 다산동 668-3 브릭스타워,"경기도 남양주시 경춘로 368, 브릭스타워 303호 (다산동)",12262,송이약국,213667.471779121,455819.933596539
11830,동물약국,02-477-9710,서울특별시 강동구 천호동 432-2 대일빌딩,"서울특별시 강동구 올림픽로 665, 대일빌딩 1층 (천호동)",05248,그린팜약국,210864.001866589,448759.642221575
11831,동물약국,,서울특별시 종로구 연건동 44-5,서울특별시 종로구 대학로5길 51 (연건동),03082,서울이약국,200046.202681404,453023.036456577
